"","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","ActivityLocation.LatitudeMeasure","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionMethod.MethodDescriptionText","SampleCollectionEquipmentName","ResultIdentifier","ResultDetectionConditionText","MethodSpeciationName","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultCommentText","USGSPCode","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","ResultAnalyticalMethod.MethodUrl","ResultAnalyticalMethod.MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","ResultDetectionQuantitationLimitUrl","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode"
"291142","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893341","Not Detected",NA,"Zinc","Dissolved","","",NA,"Historical","","Actual","","","","",1090,"","","",NA,"","","","",NA,"",NA,""
"291143","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893342","",NA,"Stream flow, instantaneous","","16","m3/sec",NA,"Historical","","Actual","","","","",30209,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"291144","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893343","",NA,"Total Coliform","Total","320","cfu/100ml",NA,"Historical","","Actual","","","","",31501,"","","",NA,"","","","",NA,"",NA,""
"291145","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893344","",NA,"Fecal Coliform","","31","cfu/100ml",NA,"Historical","","Actual","","","","",31616,"","","",NA,"","","","",NA,"",NA,""
"291146","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893345","",NA,"Fecal Streptococcus Group Bacteria","","27","cfu/100ml",NA,"Historical","","Actual","","","","",31679,"","","",NA,"","","","",NA,"",NA,""
"291147","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893346","",NA,"Chlorophyll a, uncorrected for pheophytin","","15.2","ug/l",NA,"Historical","","Actual","","","","",32230,"","","",NA,"","","","",NA,"",NA,""
"291148","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893347","",NA,"Chlorophyll b","","13.3","ug/l",NA,"Historical","","Actual","","","","",32231,"","","",NA,"","","","",NA,"",NA,""
"291149","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893348","",NA,"Phenols","Recoverable","1","ug/l",NA,"Historical","","Actual","","","","",32730,"","","",NA,"","","","",NA,"",NA,""
"291150","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893349","",NA,"MBAS","Recoverable","0","mg/l",NA,"Historical","","Actual","","","","",38260,"","","",NA,"","","","",NA,"",NA,""
"291151","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893350","",NA,"Total dissolved solids","Dissolved","37","mg/l",NA,"Historical","","Actual","","","180 deg C","",70300,"","","",NA,"","","","",NA,"",NA,""
"291152","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893351","",NA,"Total dissolved solids","Dissolved","55.9","tons/day",NA,"Historical","","Actual","","","","",70302,"","","",NA,"","","","",NA,"",NA,""
"291153","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893352","",NA,"Total dissolved solids","Dissolved","0.05","tons/ac ft",NA,"Historical","","Actual","","","","",70303,"","","",NA,"","","","",NA,"",NA,""
"291154","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893353","",NA,"Ammonia and ammonium","Dissolved","0.01","mg/l NH4",NA,"Historical","","Actual","","","","",71846,"","","",NA,"","","","",NA,"",NA,""
"291155","Sample-Routine","Water","Surface Water","9/21/1976","11:50:00","EST","","USGS-01188085","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66893354","",NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total","1.3","mg/l NO3",NA,"Historical","","Actual","","","","",71887,"","","",NA,"","","","",NA,"",NA,""
"291156","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898904","",NA,"Temperature, water","","23","deg C",NA,"Historical","","Actual","","","","",10,"","","",NA,"","","","",NA,"",NA,""
"291157","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898905","",NA,"Temperature, air","","34.5","deg C",NA,"Historical","","Actual","","","","",20,"","","",NA,"","","","",NA,"",NA,""
"291158","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898907","",NA,"Turbidity","Total","20","JTU",NA,"Historical","","Actual","","","","",70,"","","",NA,"","","","",NA,"",NA,""
"291159","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898908","",NA,"Color","Dissolved","18","PCU",NA,"Historical","","Actual","","","","",80,"","","",NA,"","","","",NA,"",NA,""
"291160","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898909","",NA,"Specific conductance","Total","335","uS/cm @25C",NA,"Historical","","Actual","","","25 deg C","",95,"","","",NA,"","","","",NA,"",NA,""
"291161","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898910","",NA,"Acidity, (H+)","Total","0.00008","mg/l",NA,"Historical","","Actual","","","","",191,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"291162","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898911","",NA,"Oxygen","Dissolved","6.1","mg/l",NA,"Historical","","Actual","","","","",300,"","","",NA,"","","","",NA,"",NA,""
"291163","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898912","",NA,"Oxygen","Dissolved","70","% saturatn",NA,"Historical","","Actual","","","","",301,"","","",NA,"","","","",NA,"",NA,""
"291164","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898913","",NA,"pH","Total","7.1","std units",NA,"Historical","","Actual","","","","",400,"","","",NA,"","","","",NA,"",NA,""
"291165","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898914","",NA,"Carbon dioxide","Total","10","mg/l",NA,"Historical","","Actual","","","","",405,"","","",NA,"","","","",NA,"",NA,""
"291166","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898915","",NA,"Alkalinity","Total","67","mg/l CaCO3",NA,"Historical","","Actual","","","","",410,"","","",NA,"","","","",NA,"",NA,""
"291167","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898916","",NA,"Bicarbonate","Total","82","mg/l",NA,"Historical","","Actual","","","","",440,"","","",NA,"","","","",NA,"",NA,""
"291168","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898917","",NA,"Carbonate","Total","0","mg/l",NA,"Historical","","Actual","","","","",445,"","","",NA,"","","","",NA,"",NA,""
"291169","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898918","",NA,"Total solids","Total","210","mg/l",NA,"Historical","","Actual","","","105 deg C","",500,"","","",NA,"","","","",NA,"",NA,""
"291170","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898919","",NA,"Oil and Grease","Recoverable","1","mg/l",NA,"Historical","","Actual","","","","",550,"","","",NA,"","","","",NA,"",NA,""
"291171","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898920","",NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total","7.4","mg/l",NA,"Historical","","Actual","","","","",600,"","","",NA,"","","","",NA,"",NA,""
"291172","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898921","",NA,"Organic Nitrogen","Total","2.2","mg/l",NA,"Historical","","Actual","","","","",605,"","","",NA,"","","","",NA,"",NA,""
"291173","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898922","",NA,"Ammonia and ammonium","Dissolved","3.7","mg/l as N",NA,"Historical","","Actual","","","","",608,"","","",NA,"","","","",NA,"",NA,""
"291174","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898923","",NA,"Kjeldahl nitrogen","Total","5.9","mg/l as N",NA,"Historical","","Actual","","","","",625,"","","",NA,"","","","",NA,"",NA,""
"291175","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898924","",NA,"Inorganic nitrogen (nitrate and nitrite)","Total","1.5","mg/l as N",NA,"Historical","","Actual","","","","",630,"","","",NA,"","","","",NA,"",NA,""
"291176","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898925","",NA,"Phosphorus","Total","1.9","mg/l as P",NA,"Historical","","Actual","","","","",665,"","","",NA,"","","","",NA,"",NA,""
"291177","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898926","",NA,"Organic carbon","Total","20","mg/l",NA,"Historical","","Actual","","","","",680,"","","",NA,"","","","",NA,"",NA,""
"291178","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898927","",NA,"Cyanide","Total","0","mg/l",NA,"Historical","","Actual","","","","",720,"","","",NA,"","","","",NA,"",NA,""
"291179","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898928","",NA,"Hardness, Ca, Mg","","76","mg/l CaCO3",NA,"Historical","","Actual","","","","",900,"","","",NA,"","","","",NA,"",NA,""
"291180","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898929","",NA,"Hardness, non-carbonate","Total","8","mg/l CaCO3",NA,"Historical","","Actual","","","","",902,"","","",NA,"","","","",NA,"",NA,""
"291181","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898930","",NA,"Calcium","Dissolved","23","mg/l",NA,"Historical","","Actual","","","","",915,"","","",NA,"","","","",NA,"",NA,""
"291182","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898931","",NA,"Magnesium","Dissolved","4.4","mg/l",NA,"Historical","","Actual","","","","",925,"","","",NA,"","","","",NA,"",NA,""
"291183","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898932","",NA,"Chloride","Dissolved","34","mg/l",NA,"Historical","","Actual","","","","",940,"","","",NA,"","","","",NA,"",NA,""
"291184","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898933","",NA,"Sulfate","Dissolved","29","mg/l",NA,"Historical","","Actual","","","","",945,"","","",NA,"","","","",NA,"",NA,""
"291185","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898934","",NA,"Silica","Dissolved","12","mg/l",NA,"Historical","","Actual","","","","",955,"","","",NA,"","","","",NA,"",NA,""
"291186","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898935","Not Detected",NA,"Copper","Dissolved","","",NA,"Historical","","Actual","","","","",1040,"","","",NA,"","","","",NA,"Historical Lower Reporting Limit",20,"ug/l"
"291187","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898936","",NA,"Iron","Dissolved","150","ug/l",NA,"Historical","","Actual","","","","",1046,"","","",NA,"","","","",NA,"",NA,""
"291188","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898937","",NA,"Manganese","Dissolved","200","ug/l",NA,"Historical","","Actual","","","","",1056,"","","",NA,"","","","",NA,"",NA,""
"291189","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898938","",NA,"Zinc","Dissolved","20","ug/l",NA,"Historical","","Actual","","","","",1090,"","","",NA,"","","","",NA,"",NA,""
"291190","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898939","",NA,"Total Coliform","Total","150000","cfu/100ml",NA,"Historical","","Actual","","","","",31501,"","","",NA,"","","","",NA,"",NA,""
"291191","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898940","",NA,"Fecal Coliform","","500","cfu/100ml",NA,"Historical","","Actual","","","","",31616,"","","",NA,"","","","",NA,"",NA,""
"291192","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898941","",NA,"Fecal Streptococcus Group Bacteria","","450","cfu/100ml",NA,"Historical","","Actual","","","","",31679,"","","",NA,"","","","",NA,"",NA,""
"291193","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898942","",NA,"Chlorophyll a, uncorrected for pheophytin","","14.2","ug/l",NA,"Historical","","Actual","","","","",32230,"","","",NA,"","","","",NA,"",NA,""
"291194","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898943","",NA,"Chlorophyll b","","0","ug/l",NA,"Historical","","Actual","","","","",32231,"","","",NA,"","","","",NA,"",NA,""
"291195","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898944","",NA,"MBAS","Recoverable","0.4","mg/l",NA,"Historical","","Actual","","","","",38260,"","","",NA,"","","","",NA,"",NA,""
"291196","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898945","",NA,"Total dissolved solids","Dissolved","192","mg/l",NA,"Historical","","Actual","","","180 deg C","",70300,"","","",NA,"","","","",NA,"",NA,""
"291197","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898946","",NA,"Total dissolved solids","Dissolved","0.26","tons/ac ft",NA,"Historical","","Actual","","","","",70303,"","","",NA,"","","","",NA,"",NA,""
"291198","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898947","",NA,"Ammonia and ammonium","Dissolved","4.8","mg/l NH4",NA,"Historical","","Actual","","","","",71846,"","","",NA,"","","","",NA,"",NA,""
"291199","Sample-Routine","Water","Surface Water","6/9/1976","12:45:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898948","",NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total","33","mg/l NO3",NA,"Historical","","Actual","","","","",71887,"","","",NA,"","","","",NA,"",NA,""
"291200","Sample-Routine","Biological Tissue","","9/22/1976","8:20:00","EST","U.S. Geological Survey-Water Resources Discipline","USGS-01184000","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66891350","",NA,"Count","Total","5400","#/ml",NA,"Historical","","Actual","","","","",95200,"","","",NA,"","","","",NA,"",NA,""
"291201","Sample-Routine","Biological Tissue","","6/16/1976","8:15:00","EST","U.S. Geological Survey-Water Resources Discipline","USGS-01184000","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66891056","",NA,"Count","Total","15000","#/ml",NA,"Historical","","Actual","","","","",95200,"","","",NA,"","","","",NA,"",NA,""
"291202","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898949","",NA,"Temperature, water","","22","deg C",NA,"Historical","","Actual","","","","",10,"","","",NA,"","","","",NA,"",NA,""
"291203","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898950","",NA,"Temperature, air","","24","deg C",NA,"Historical","","Actual","","","","",20,"","","",NA,"","","","",NA,"",NA,""
"291204","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898952","",NA,"Turbidity","Total","10","JTU",NA,"Historical","","Actual","","","","",70,"","","",NA,"","","","",NA,"",NA,""
"291205","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898953","",NA,"Color","Dissolved","23","PCU",NA,"Historical","","Actual","","","","",80,"","","",NA,"","","","",NA,"",NA,""
"291206","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898954","",NA,"Specific conductance","Total","420","uS/cm @25C",NA,"Historical","","Actual","","","25 deg C","",95,"","","",NA,"","","","",NA,"",NA,""
"291207","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898955","",NA,"Acidity, (H+)","Total","0.00008","mg/l",NA,"Historical","","Actual","","","","",191,"ALGOR","USGS","Computation by NWIS algorithm",NA,"NWIS User's Manual, QW System, Section 3.6.7","","","",NA,"",NA,""
"291208","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898956","",NA,"Oxygen","Dissolved","3.8","mg/l",NA,"Historical","","Actual","","","","",300,"","","",NA,"","","","",NA,"",NA,""
"291209","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898957","",NA,"Oxygen","Dissolved","43","% saturatn",NA,"Historical","","Actual","","","","",301,"","","",NA,"","","","",NA,"",NA,""
"291210","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898958","",NA,"pH","Total","7.1","std units",NA,"Historical","","Actual","","","","",400,"","","",NA,"","","","",NA,"",NA,""
"291211","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898959","",NA,"Carbon dioxide","Total","8.5","mg/l",NA,"Historical","","Actual","","","","",405,"","","",NA,"","","","",NA,"",NA,""
"291212","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898960","",NA,"Alkalinity","Total","55","mg/l CaCO3",NA,"Historical","","Actual","","","","",410,"","","",NA,"","","","",NA,"",NA,""
"291213","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898961","",NA,"Bicarbonate","Total","67","mg/l",NA,"Historical","","Actual","","","","",440,"","","",NA,"","","","",NA,"",NA,""
"291214","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898962","",NA,"Carbonate","Total","0","mg/l",NA,"Historical","","Actual","","","","",445,"","","",NA,"","","","",NA,"",NA,""
"291215","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898963","",NA,"Total solids","Total","312","mg/l",NA,"Historical","","Actual","","","105 deg C","",500,"","","",NA,"","","","",NA,"",NA,""
"291216","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898964","",NA,"Oil and Grease","Recoverable","1","mg/l",NA,"Historical","","Actual","","","","",550,"","","",NA,"","","","",NA,"",NA,""
"291217","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898965","",NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total","12","mg/l",NA,"Historical","","Actual","","","","",600,"","","",NA,"","","","",NA,"",NA,""
"291218","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898966","",NA,"Organic Nitrogen","Total","2.9","mg/l",NA,"Historical","","Actual","","","","",605,"","","",NA,"","","","",NA,"",NA,""
"291219","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898967","",NA,"Ammonia and ammonium","Dissolved","7.1","mg/l as N",NA,"Historical","","Actual","","","","",608,"","","",NA,"","","","",NA,"",NA,""
"291220","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898968","",NA,"Kjeldahl nitrogen","Total","10","mg/l as N",NA,"Historical","","Actual","","","","",625,"","","",NA,"","","","",NA,"",NA,""
"291221","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898969","",NA,"Inorganic nitrogen (nitrate and nitrite)","Total","1.6","mg/l as N",NA,"Historical","","Actual","","","","",630,"","","",NA,"","","","",NA,"",NA,""
"291222","Sample-Routine","Water","Surface Water","7/14/1976","13:00:00","EST","","USGS-01192516","","","Not determined","Routine sample",NA,"USGS","USGS","USGS",NA,"Unknown","NWIS-66898970","",NA,"Phosphorus","Total","2.1","mg/l as P",NA,"Historical","","Actual","","","","",665,"","","",NA,"","","","",NA,"",NA,""
